0.000000	-0.006394
0.002000	-0.003957
0.004000	-0.001813
0.006000	0.000000
0.008000	0.002456
0.010000	0.004581
0.012000	0.007037
0.014000	0.009162
0.016000	0.010390
0.018000	0.011910
0.020000	0.012515
0.022000	0.012827
0.024000	0.011910
0.026000	0.010390
0.028000	0.008246
0.030000	0.005809
0.032000	0.003060
0.034000	0.000000
0.036000	-0.002125
0.038000	-0.003353
0.040000	-0.002125
0.042000	-0.000292
0.044000	0.002144
0.046000	0.004581
0.048000	0.006413
0.050000	0.008246
0.052000	0.008869
0.054000	0.007953
0.056000	0.004893
0.058000	0.000916
0.060000	-0.002437
0.062000	-0.005789
0.064000	-0.007622
0.066000	-0.008226
0.068000	-0.007622
0.070000	-0.004561
0.072000	-0.000292
0.074000	0.004893
0.076000	0.010078
0.078000	0.014347
0.080000	0.017407
0.082000	0.020156
0.084000	0.020448
0.086000	0.019532
0.088000	0.016491
0.090000	0.014055
0.092000	0.010994
0.094000	0.008557
0.096000	0.004893
0.098000	0.001540
0.100000	0.000000
0.102000	-0.001209
0.104000	-0.002729
0.106000	-0.004561
0.108000	-0.007622
0.110000	-0.011579
0.112000	-0.016160
0.114000	-0.020429
0.116000	-0.025010
0.118000	-0.029279
0.120000	-0.032651
0.122000	-0.034483
0.124000	-0.035088
0.126000	-0.034172
0.128000	-0.032339
0.130000	-0.029279
0.132000	-0.025926
0.134000	-0.022261
0.136000	-0.019513
0.138000	-0.016784
0.140000	-0.013723
0.142000	-0.010370
0.144000	-0.007018
0.146000	-0.003957
0.148000	-0.001520
0.150000	0.001228
0.152000	0.002456
0.154000	0.003372
0.156000	0.001832
0.158000	-0.002125
0.160000	-0.007018
0.162000	-0.012495
0.164000	-0.018596
0.166000	-0.023801
0.168000	-0.027154
0.170000	-0.028986
0.172000	-0.028363
0.174000	-0.025926
0.176000	-0.021657
0.178000	-0.016472
0.180000	-0.010058
0.182000	-0.003353
0.184000	0.002456
0.186000	0.007641
0.188000	0.012222
0.190000	0.015575
0.192000	0.017096
0.194000	0.016491
0.196000	0.014055
0.198000	0.010682
0.200000	0.007037
0.202000	0.002456
0.204000	-0.002125
0.206000	-0.007018
0.208000	-0.010370
0.210000	-0.013119
0.212000	-0.014951
0.214000	-0.015867
0.216000	-0.015867
0.218000	-0.015556
0.220000	-0.014035
0.222000	-0.012203
0.224000	-0.009454
0.226000	-0.005789
0.228000	-0.002729
0.230000	0.000916
0.232000	0.004893
0.234000	0.008246
0.236000	0.010682
0.238000	0.012515
0.240000	0.015263
0.242000	0.019240
0.244000	0.024113
0.246000	0.030838
0.248000	0.038148
0.250000	0.047310
0.252000	0.058304
0.254000	0.069903
0.256000	0.080877
0.258000	0.089435
0.260000	0.094620
0.262000	0.095536
0.264000	0.092164
0.266000	0.084230
0.268000	0.072027
0.270000	0.056160
0.272000	0.039376
0.274000	0.022281
0.276000	0.006725
0.278000	-0.006101
0.280000	-0.016160
0.282000	-0.023801
0.284000	-0.028070
0.286000	-0.031111
0.288000	-0.033255
0.290000	-0.035088
0.292000	-0.036608
0.294000	-0.038441
