0.000000	-0.064698
0.002000	-0.054322
0.004000	-0.042725
0.006000	-0.030518
0.008000	-0.016480
0.010000	-0.002747
0.012000	0.008240
0.014000	0.018006
0.016000	0.024720
0.018000	0.028687
0.020000	0.030213
0.022000	0.028382
0.024000	0.024109
0.026000	0.018006
0.028000	0.011597
0.030000	0.005493
0.032000	0.000000
0.034000	-0.004273
0.036000	-0.006714
0.038000	-0.008850
0.040000	-0.010987
0.042000	-0.013123
0.044000	-0.015259
0.046000	-0.018616
0.048000	-0.021973
0.050000	-0.025330
0.052000	-0.029297
0.054000	-0.033875
0.056000	-0.038148
0.058000	-0.041505
0.060000	-0.045777
0.062000	-0.050355
0.064000	-0.056153
0.066000	-0.062867
0.068000	-0.071107
0.070000	-0.080568
0.072000	-0.090944
0.074000	-0.101930
0.076000	-0.112001
0.078000	-0.121157
0.080000	-0.130007
0.082000	-0.138247
0.084000	-0.145571
0.086000	-0.154116
0.088000	-0.162966
0.090000	-0.173037
0.092000	-0.183719
0.094000	-0.194705
0.096000	-0.204166
0.098000	-0.213016
0.100000	-0.220951
0.102000	-0.227054
0.104000	-0.229801
0.106000	-0.231327
0.108000	-0.232547
0.110000	-0.232853
0.112000	-0.231937
0.114000	-0.231022
0.116000	-0.229496
0.118000	-0.226444
0.120000	-0.222782
0.122000	-0.217899
0.124000	-0.212100
0.126000	-0.205081
0.128000	-0.198367
0.130000	-0.192874
0.132000	-0.188296
0.134000	-0.184634
0.136000	-0.182498
0.138000	-0.181582
0.140000	-0.180056
0.142000	-0.179141
0.144000	-0.178531
0.146000	-0.177005
0.148000	-0.173342
0.150000	-0.169375
0.152000	-0.163577
0.154000	-0.157473
0.156000	-0.150759
0.158000	-0.143435
0.160000	-0.135500
0.162000	-0.127871
0.164000	-0.119936
0.166000	-0.112306
0.168000	-0.103456
0.170000	-0.096742
0.172000	-0.090333
0.174000	-0.084535
0.176000	-0.079347
0.178000	-0.076600
0.180000	-0.073548
0.182000	-0.066529
0.184000	-0.050965
0.186000	-0.023804
0.188000	0.014343
0.190000	0.066224
0.192000	0.130007
0.194000	0.205081
0.196000	0.286259
0.198000	0.364080
0.200000	0.426337
