0.000000	0.038758
0.002000	0.068055
0.004000	0.131228
0.006000	0.115969
0.008000	0.146792
0.010000	0.130312
0.012000	0.069581
0.014000	0.035706
0.016000	0.088808
0.018000	0.093080
0.020000	0.022583
0.022000	0.031739
0.024000	0.017395
0.026000	-0.012207
0.028000	0.015869
0.030000	0.000000
0.032000	-0.035096
0.034000	0.019837
0.036000	0.045167
0.038000	0.002441
0.040000	-0.002441
0.042000	0.019226
0.044000	-0.008240
0.046000	0.008240
0.048000	-0.014343
0.050000	-0.048219
0.052000	-0.000305
0.054000	-0.005493
0.056000	-0.021363
0.058000	-0.022583
0.060000	-0.025330
0.062000	-0.001526
0.064000	-0.004883
0.066000	-0.018921
0.068000	0.000916
0.070000	0.025635
0.072000	-0.006409
0.074000	-0.024414
0.076000	-0.003052
0.078000	0.014038
0.080000	-0.003662
0.082000	0.007019
0.084000	0.007630
0.086000	-0.012818
0.088000	0.021363
0.090000	0.009766
0.092000	0.035706
0.094000	0.036927
0.096000	-0.003052
0.098000	0.021363
0.100000	0.021668
0.102000	0.003662
0.104000	-0.009766
0.106000	-0.043641
0.108000	-0.027161
0.110000	0.021668
0.112000	0.026246
0.114000	0.003357
0.116000	-0.014649
0.118000	0.004578
0.120000	0.009155
0.122000	-0.019532
0.124000	-0.010987
0.126000	-0.008850
0.128000	-0.007324
0.130000	0.035706
0.132000	-0.012818
0.134000	-0.008850
0.136000	0.072633
0.138000	0.045777
0.140000	-0.031434
0.142000	-0.017395
0.144000	0.031128
0.146000	0.036927
0.148000	0.000000
0.150000	-0.001831
0.152000	0.048829
0.154000	0.068055
0.156000	0.023499
0.158000	0.020752
0.160000	0.057069
0.162000	0.046693
0.164000	0.030213
0.166000	0.068971
0.168000	0.119326
0.170000	0.138552
0.172000	0.091554
0.174000	0.099184
0.176000	0.092470
0.178000	0.151675
0.180000	0.135195
0.182000	0.112306
0.184000	0.115663
0.186000	0.095827
0.188000	0.055238
0.190000	0.063172
0.192000	0.060121
0.194000	0.038453
0.196000	0.019532
0.198000	-0.027466
0.200000	-0.059205
0.202000	-0.024414
0.204000	0.005188
0.206000	-0.009155
0.208000	-0.019226
0.210000	-0.046387
0.212000	-0.014038
0.214000	-0.030213
0.216000	-0.038148
0.218000	0.000305
0.220000	-0.007935
0.222000	-0.047913
0.224000	-0.051881
0.226000	-0.031128
0.228000	-0.014649
0.230000	-0.027771
0.232000	-0.050050
0.234000	-0.061036
0.236000	-0.038453
0.238000	-0.036622
0.240000	-0.043641
0.242000	-0.025025
0.244000	-0.010376
0.246000	-0.021973
0.248000	-0.060121
0.250000	-0.116579
0.252000	-0.077211
0.254000	0.050965
0.256000	0.162051
0.258000	0.327153
0.260000	0.508125
0.262000	0.697337
0.264000	0.896010
0.266000	1.055924
0.268000	1.000076
0.270000	0.618296
0.272000	0.199283
0.274000	-0.102541
0.276000	-0.202640
0.278000	-0.193179
0.280000	-0.186160
0.282000	-0.120546
0.284000	-0.065309
0.286000	-0.014343
0.288000	0.000000
0.290000	-0.015869
0.292000	-0.028077
0.294000	-0.041505
0.296000	-0.054932
0.298000	-0.083925
0.300000	-0.039979
0.302000	-0.006104
0.304000	-0.064088
0.306000	-0.032349
0.308000	0.002747
0.310000	-0.031739
0.312000	-0.029603
0.314000	-0.014343
0.316000	-0.032654
0.318000	-0.032044
0.320000	-0.041505
0.322000	-0.017700
0.324000	-0.033875
0.326000	-0.010071
0.328000	-0.015869
0.330000	-0.028077
0.332000	-0.011597
0.334000	-0.010376
0.336000	-0.022278
0.338000	-0.031128
0.340000	-0.019837
0.342000	-0.004883
0.344000	-0.008850
0.346000	-0.034485
0.348000	-0.051575
0.350000	-0.025025
0.352000	-0.021668
0.354000	-0.004883
0.356000	-0.013428
0.358000	-0.028687
0.360000	-0.001221
0.362000	-0.017090
0.364000	-0.058595
0.366000	-0.070192
0.368000	-0.050965
0.370000	-0.033570
0.372000	-0.021668
0.374000	-0.034485
0.376000	-0.014954
0.378000	-0.010376
0.380000	0.005798
0.382000	-0.014038
0.384000	-0.046082
0.386000	-0.023194
0.388000	0.046082
0.390000	0.030518
0.392000	-0.004273
0.394000	0.035096
0.396000	0.065309
0.398000	0.025635
0.400000	0.021668
0.402000	0.040894
0.404000	0.032349
0.406000	0.042725
0.408000	0.069886
0.410000	0.096132
0.412000	0.097047
0.414000	0.086976
0.416000	0.066835
0.418000	0.064088
0.420000	0.059510
0.422000	0.052796
0.424000	0.029603
0.426000	0.043030
0.428000	0.016480
0.430000	-0.014038
0.432000	0.011902
0.434000	0.021668
0.436000	-0.001221
0.438000	0.027466
0.440000	-0.020752
0.442000	-0.032959
0.444000	0.026246
0.446000	-0.000610
