---
type: quality annotation
source file: Rabbit_example_Signal_Quality_Annotations.txt

---

Beginning	End		Class
307.345000	310.152000	C
619.961000	621.570000	C
820.467000	825.176000	C
1004.810000	1010.113000	C
1100.031000	1102.819000	C
1127.402000	1128.470000	C
1288.853000	1298.692000	C
1465.187000	1481.157000	C
