Beginning	End			Class
1001.322000	1001.667000	F
1794.427000	1794.960000	F
2301.762000	2302.816000	F
2451.871000	2452.159000	F
2551.732000	2552.220000	F
2799.830000	2800.131000	F
2813.695000	2814.224000	F
2819.343000	2819.549000	F
2926.895000	2929.479000	F
3375.075000	3375.438000	F
4157.974000	4158.280000	F
